Latitude;Longitude;State;City;Street;HouseNumber;PostCode
44.8148247;-68.7736590;ME;Bangor;Center Street;330;04401
44.8145591;-68.7736537;ME;Bangor;Center Street;322;04401
44.8154886;-68.7747947;ME;Bangor;Grant Street;92;04401
44.8143357;-68.7744830;ME;Bangor;Grant Street;58;04401
44.8140115;-68.7744020;ME;Bangor;Grant Street;48;04401
44.8134983;-68.7743535;ME;Bangor;Montgomery Street;74;04401
44.8153175;-68.7747764;ME;Bangor;Grant Street;86;04401
44.8148131;-68.7746329;ME;Bangor;Grant Street;68;04401
44.8150789;-68.7747204;ME;Bangor;Grant Street;78;04401
44.8137917;-68.7748203;ME;Bangor;Norfolk Street;109;04401
44.8134809;-68.7746823;ME;Bangor;Montgomery Street;68;04401
44.8140755;-68.7748950;ME;Bangor;Norfolk Street;117;04401
44.8142196;-68.7749451;ME;Bangor;Norfolk Street;119;04401
44.8146789;-68.7750318;ME;Bangor;Norfolk Street;133;04401
44.8152870;-68.7752508;ME;Bangor;Norfolk Street;153;04401
44.8134054;-68.7752012;ME;Bangor;Montgomery Street;60;04401
44.8143693;-68.7755136;ME;Bangor;Norfolk Street;128;04401
44.8145727;-68.7759491;ME;Bangor;Leighton Street;129;04401
44.8144284;-68.7758612;ME;Bangor;Leighton Street;125;04401
44.8140952;-68.7757739;ME;Bangor;Leighton Street;117;04401
44.8133522;-68.7756061;ME;Bangor;Montgomery Street;52;04401
44.8136358;-68.7756492;ME;Bangor;Leighton Street;101;04401
44.8136502;-68.7761108;ME;Bangor;Leighton Street;104;04401
44.8138709;-68.7761795;ME;Bangor;Leighton Street;110;04401
44.8140421;-68.7762168;ME;Bangor;Leighton Street;118;04401
44.8141772;-68.7762605;ME;Bangor;Leighton Street;120;04401
44.8148933;-68.7764854;ME;Bangor;Leighton Street;138;04401
44.8150554;-68.7765290;ME;Bangor;Leighton Street;146;04401
44.8156185;-68.7767419;ME;Bangor;Leighton Street;164;04401
44.8132585;-68.7760364;ME;Bangor;Montgomery Street;48;04401
44.8132502;-68.7764159;ME;Bangor;Montgomery Street;38;04401
44.8136330;-68.7765029;ME;Bangor;Fountain Street;113;04401
44.8140473;-68.7765962;ME;Bangor;Fountain Street;127;04401
44.8147860;-68.7768716;ME;Bangor;Fountain Street;141;04401
44.8150292;-68.7769592;ME;Bangor;Fountain Street;149;04401
44.8153444;-68.7770148;ME;Bangor;Fountain Street;159;04401
44.8155607;-68.7771278;ME;Bangor;Linden Street;58;04401
44.8136796;-68.7772932;ME;Bangor;Fountain Street;114;04401
44.8131613;-68.7792681;ME;Bangor;Kenduskeag Avenue;211;04401
44.8141492;-68.7803962;ME;Bangor;Kenduskeag Avenue;249;04401
44.8160135;-68.7739010;ME;Bangor;Center Street;366;04401
44.8147221;-68.7810580;ME;Bangor;Kenduskeag Avenue;271;04401
44.8150672;-68.7802663;ME;Bangor;Linden Street;124;04401
44.8145893;-68.7798634;ME;Bangor;Linden Street;120;04401
44.8150976;-68.7796907;ME;Bangor;Linden Street;114;04401
44.8151871;-68.7794311;ME;Bangor;Linden Street;106;04401
44.8152399;-68.7787922;ME;Bangor;Linden Street;100;04401
44.8152605;-68.7778246;ME;Bangor;Linden Street;74;04401
44.8163063;-68.7740263;ME;Bangor;Center Street;374;04401
44.8164460;-68.7741143;ME;Bangor;Center Street;378;04401
44.8166170;-68.7741136;ME;Bangor;Center Street;382;04401
44.8168423;-68.7742076;ME;Bangor;Center Street;390;04401
44.8170854;-68.7742446;ME;Bangor;Center Street;396;04401
44.8172612;-68.7743831;ME;Bangor;Center Street;402;04401
44.8165415;-68.7746262;ME;Bangor;Grant Street;121;04401
44.8168928;-68.7747197;ME;Bangor;Grant Street;131;04401
44.8170639;-68.7747443;ME;Bangor;Grant Street;135;04401
44.8172170;-68.7747690;ME;Bangor;Grant Street;141;04401
44.8161201;-68.7754752;ME;Bangor;Linden Street;29;04401
44.8166146;-68.7751760;ME;Bangor;Grant Street;126;04401
44.8167903;-68.7752260;ME;Bangor;Grant Street;132;04401
44.8169838;-68.7752315;ME;Bangor;Grant Street;136;04401
44.8169892;-68.7756868;ME;Bangor;Norfolk Street;203;04401
44.8164037;-68.7754741;ME;Bangor;Norfolk Street;185;04401
44.8165658;-68.7755367;ME;Bangor;Norfolk Street;189;04401
44.8167190;-68.7756057;ME;Bangor;Norfolk Street;195;04401
44.8160715;-68.7759117;ME;Bangor;Linden Street;33;04401
44.8160539;-68.7761331;ME;Bangor;Linden Street;41;04401
44.8170533;-68.7762115;ME;Bangor;Norfolk Street;208;04401
44.8168866;-68.7761615;ME;Bangor;Norfolk Street;202;04401
44.8166841;-68.7761496;ME;Bangor;Norfolk Street;198;04401
44.8165489;-68.7760806;ME;Bangor;Norfolk Street;192;04401
44.8168514;-68.7765411;ME;Bangor;Leighton Street;193;04401
44.8160273;-68.7763609;ME;Bangor;Linden Street;45;04401
44.8164731;-68.7764287;ME;Bangor;Leighton Street;181;04401
44.8163155;-68.7764103;ME;Bangor;Leighton Street;177;04401
44.8159161;-68.7770253;ME;Bangor;Linden Street;53;04401
44.8159426;-68.7767722;ME;Bangor;Leighton Street;168;04401
44.8160957;-68.7768033;ME;Bangor;Leighton Street;174;04401
44.8162353;-68.7768343;ME;Bangor;Leighton Street;178;04401
44.8169112;-68.7771922;ME;Bangor;Leighton Street;200;04401
44.8168396;-68.7774454;ME;Bangor;Fountain Street;203;04401
44.8166549;-68.7773576;ME;Bangor;Fountain Street;197;04401
44.8164883;-68.7773140;ME;Bangor;Fountain Street;193;04401
44.8164020;-68.7769286;ME;Bangor;Leighton Street;182;04401
44.8161686;-68.7772330;ME;Bangor;Fountain Street;191;04401
44.8158894;-68.7772025;ME;Bangor;Linden Street;57;04401
44.8162597;-68.7778271;ME;Bangor;Fountain Street;192;04401
44.8164624;-68.7778832;ME;Bangor;Fountain Street;196;04401
44.8163510;-68.7784781;ME;Bangor;Nowell Road;193;04401
44.8158183;-68.7776580;ME;Bangor;Fountain Street;176;04401
44.8157518;-68.7781705;ME;Bangor;Linden Street;77;04401
44.8157387;-68.7783666;ME;Bangor;Linden Street;81;04401
44.8167597;-68.7779896;ME;Bangor;Poplar Street;80;04401
44.8167064;-68.7783566;ME;Bangor;Poplar Street;88;04401
44.8166574;-68.7786540;ME;Bangor;Nowell Road;203;04401
44.8160886;-68.7777708;ME;Bangor;Fountain Street;188;04401
44.8156945;-68.7788158;ME;Bangor;Nowell Road;176;04401
44.8155473;-68.7794740;ME;Bangor;Linden Street;107;04401
44.8160008;-68.7789094;ME;Bangor;Nowell Road;186;04401
44.8162262;-68.7791236;ME;Bangor;Nowell Road;194;04401
44.8164660;-68.7797424;ME;Bangor;Poplar Street;118;04401
44.8165593;-68.7791223;ME;Bangor;Poplar Street;104;04401
44.8155299;-68.7798345;ME;Bangor;Clyde Road;175;04401
44.8158633;-68.7799850;ME;Bangor;Clyde Road;187;04401
44.8160751;-68.7800854;ME;Bangor;Clyde Road;195;04401
44.8163407;-68.7801160;ME;Bangor;Clyde Road;201;04401
44.8154649;-68.7811248;ME;Bangor;Clyde Road;308;04401
44.8158835;-68.7811232;ME;Bangor;Poplar Street;156;04401
44.8161527;-68.7806416;ME;Bangor;Poplar Street;144;04401
44.8155493;-68.7805553;ME;Bangor;Clyde Road;178;04401
44.8164104;-68.7812603;ME;Bangor;Poplar Street;147;04401
44.8171160;-68.7807201;ME;Bangor;Clyde Road;220;04401
44.8168270;-68.7802280;ME;Bangor;Clyde Road;215;04401
44.8170475;-68.7801892;ME;Bangor;Clyde Road;223;04401
44.8168799;-68.7796144;ME;Bangor;Poplar Street;109;04401
44.8169376;-68.7792284;ME;Bangor;Poplar Street;103;04401
44.8172934;-68.7793092;ME;Bangor;Nowell Road;224;04401
44.8174735;-68.7793528;ME;Bangor;Nowell Road;230;04401
44.8178338;-68.7794779;ME;Bangor;Nowell Road;242;04401
44.8168487;-68.7821567;ME;Bangor;Clyde Road;267;04401
44.8171178;-68.7816371;ME;Bangor;Clyde Road;247;04401
44.8174454;-68.7811299;ME;Bangor;Clyde Road;237;04401
44.8160480;-68.7823936;ME;Bangor;Clyde Road;281;04401
44.8170352;-68.7784944;ME;Bangor;Poplar Street;89;04401
44.8173375;-68.7788411;ME;Bangor;Nowell Road;223;04401
44.8176026;-68.7785934;ME;Bangor;Pleasant View Street;20;04401
44.8183591;-68.7787992;ME;Bangor;Pleasant View Street;42;04401
44.8180574;-68.7787119;ME;Bangor;Pleasant View Street;34;04401
44.8178457;-68.7786494;ME;Bangor;Pleasant View Street;28;04401
44.8178013;-68.7789468;ME;Bangor;Nowell Road;237;04401
44.8180041;-68.7790662;ME;Bangor;Nowell Road;243;04401
44.8183373;-68.7791155;ME;Bangor;Nowell Road;251;04401
44.8181896;-68.7795967;ME;Bangor;Nowell Road;252;04401
44.8174390;-68.7801181;ME;Bangor;Clyde Road;227;04401
44.8176291;-68.7806739;ME;Bangor;Clyde Road;233;04401
44.8173056;-68.7763623;ME;Bangor;Poplar Street;47;04401
44.8172702;-68.7766533;ME;Bangor;Poplar Street;51;04401
44.8172391;-68.7768621;ME;Bangor;Poplar Street;55;04401
44.8170883;-68.7780326;ME;Bangor;Poplar Street;79;04401
44.8171149;-68.7778238;ME;Bangor;Poplar Street;75;04401
44.8171371;-68.7776467;ME;Bangor;Poplar Street;71;04401
44.8171638;-68.7774632;ME;Bangor;Poplar Street;67;04401
44.8171903;-68.7772480;ME;Bangor;Poplar Street;63;04401
44.8172305;-68.7770582;ME;Bangor;Poplar Street;59;04401
44.8176153;-68.7781823;ME;Bangor;Pleasant View Street;17;04401
44.8181557;-68.7783384;ME;Bangor;Pleasant View Street;35;04401
44.8184169;-68.7784196;ME;Bangor;Pleasant View Street;41;04401
44.8185827;-68.7780016;ME;Bangor;Warwick Street;44;04401
44.8183845;-68.7779328;ME;Bangor;Warwick Street;40;04401
44.8182358;-68.7778764;ME;Bangor;Warwick Street;36;04401
44.8179882;-68.7778394;ME;Bangor;Warwick Street;28;04401
44.8175828;-68.7776892;ME;Bangor;Warwick Street;16;04401
44.8185548;-68.7775653;ME;Bangor;Field Street;11;04401
44.8182747;-68.7770605;ME;Bangor;Princeton Street;18;04401
44.8179770;-68.7767201;ME;Bangor;Earle Avenue;47;04401
44.8179595;-68.7769668;ME;Bangor;Earle Avenue;53;04401
44.8181990;-68.7774465;ME;Bangor;Field Street;10;04401
44.8175821;-68.7773477;ME;Bangor;Earle Avenue;64;04401
44.8176667;-68.7768668;ME;Bangor;Earle Avenue;52;04401
44.8177019;-68.7764493;ME;Bangor;Earle Avenue;44;04401
44.8177330;-68.7762531;ME;Bangor;Earle Avenue;40;04401
44.8177728;-68.7758862;ME;Bangor;Earle Avenue;32;04401
44.8177994;-68.7756521;ME;Bangor;Earle Avenue;28;04401
44.8178571;-68.7752598;ME;Bangor;Earle Avenue;20;04401
44.8179465;-68.7749622;ME;Bangor;Center Street;420;04401
44.8181105;-68.7759481;ME;Bangor;Earle Avenue;31;04401
44.8180616;-68.7762645;ME;Bangor;Earle Avenue;39;04401
44.8188451;-68.7764069;ME;Bangor;Lemist Street;30;04401
44.8187549;-68.7763061;ME;Bangor;Lemist Street;26;04401
44.8188148;-68.7770394;ME;Bangor;Princeton Street;29;04401
44.8186886;-68.7769387;ME;Bangor;Princeton Street;27;04401
44.8184721;-68.7767245;ME;Bangor;Princeton Street;17;04401
44.8183008;-68.7765671;ME;Bangor;Princeton Street;11;04401
44.8183761;-68.7759344;ME;Bangor;Lemist Street;14;04401
44.8185204;-68.7760793;ME;Bangor;Lemist Street;20;04401
44.8188879;-68.7776020;ME;Bangor;Princeton Street;38;04401
44.8189072;-68.7759260;ME;Bangor;Lemist Street;27;04401
44.8187268;-68.7757749;ME;Bangor;Lemist Street;19;04401
44.8190097;-68.7754134;ME;Bangor;Broadway;514;04401
44.8184824;-68.7750803;ME;Bangor;Broadway;494;04401
44.8187982;-68.7754648;ME;Bangor;Broadway;510;04401
44.8185735;-68.7756301;ME;Bangor;Lemist Street;13;04401
44.8179996;-68.7744561;ME;Bangor;Center Street;422;04401
44.8182795;-68.7749166;ME;Bangor;Broadway;490;04401
44.8246391;-68.7529199;ME;Bangor;Sylvan Road;268;04401
44.8255907;-68.7496206;ME;Bangor;Sylvan Road;200;04401
44.8207443;-68.7461127;ME;Bangor;Hempstead Avenue;89;04401
44.8203303;-68.7461841;ME;Bangor;Mt Hope Avenue;488;04401
44.8206686;-68.7465051;ME;Bangor;Hempstead Avenue;79;04401
44.8201962;-68.7465957;ME;Bangor;Mt Hope Avenue;478;04401
44.8204940;-68.7469043;ME;Bangor;Hempstead Avenue;69;04401
44.8203462;-68.7472401;ME;Bangor;Hempstead Avenue;61;04401
44.8201670;-68.7476330;ME;Bangor;Hempstead Avenue;51;04401
44.8197767;-68.7482165;ME;Bangor;Hempstead Avenue;31;04401
44.8196045;-68.7477177;ME;Bangor;Mt Hope Avenue;450;04401
44.8195933;-68.7487359;ME;Bangor;Hempstead Avenue;25;04401
44.8194692;-68.7496408;ME;Bangor;Saratoga Avenue;25;04401
44.8191719;-68.7495283;ME;Bangor;Saratoga Avenue;15;04401
44.8189282;-68.7492447;ME;Bangor;Mt Hope Avenue;410;04401
44.8191119;-68.7488329;ME;Bangor;Mt Hope Avenue;422;04401
44.8211099;-68.7465791;ME;Bangor;Hempstead Avenue;84;04401
44.8206325;-68.7484784;ME;Bangor;Glencove Avenue;21;04401
44.8214893;-68.7471529;ME;Bangor;Glencove Avenue;55;04401
44.8221648;-68.7473081;ME;Bangor;Saratoga Avenue;149;04401
44.8218066;-68.7481887;ME;Bangor;Saratoga Avenue;125;04401
44.8215739;-68.7488159;ME;Bangor;Saratoga Avenue;111;04401
44.8214621;-68.7491262;ME;Bangor;Saratoga Avenue;91;04401
44.8212829;-68.7495191;ME;Bangor;Saratoga Avenue;81;04401
44.8210539;-68.7497731;ME;Bangor;Saratoga Avenue;77;04401
44.8207615;-68.7498376;ME;Bangor;Saratoga Avenue;65;04401
44.8202395;-68.7498904;ME;Bangor;Saratoga Avenue;49;04401
44.8204827;-68.7499463;ME;Bangor;Saratoga Avenue;55;04401
44.8198834;-68.7496896;ME;Bangor;Hempstead Avenue;6;04401
44.8200348;-68.7489174;ME;Bangor;Hempstead Avenue;26;04401
44.8206428;-68.7491045;ME;Bangor;Glencove Avenue;20;04401
44.8209799;-68.7488690;ME;Bangor;Glencove Avenue;26;04401
44.8213656;-68.7482223;ME;Bangor;Glencove Avenue;42;04401
44.8186279;-68.7497962;ME;Bangor;Mt Hope Avenue;398;04401
44.8195294;-68.7504121;ME;Bangor;Saratoga Avenue;30;04401
44.8192185;-68.7502300;ME;Bangor;Saratoga Avenue;24;04401
44.8189390;-68.7500478;ME;Bangor;Saratoga Avenue;16;04401
44.8198806;-68.7504548;ME;Bangor;Saratoga Avenue;40;04401
44.8205830;-68.7505593;ME;Bangor;Saratoga Avenue;62;04401
44.8201506;-68.7504284;ME;Bangor;Saratoga Avenue;48;04401
44.8203059;-68.7514649;ME;Bangor;Brentwood Avenue;26;04401
44.8201447;-68.7518450;ME;Bangor;Brentwood Avenue;36;04401
44.8199160;-68.7522508;ME;Bangor;Brentwood Avenue;46;04401
44.8206270;-68.7521655;ME;Bangor;Brentwood Avenue;35;04401
44.8204704;-68.7525836;ME;Bangor;Brentwood Avenue;45;04401
44.8208240;-68.7516903;ME;Bangor;Brentwood Avenue;23;04401
44.8217425;-68.7497511;ME;Bangor;Saratoga Avenue;90;04401
44.8219758;-68.7494023;ME;Bangor;Saratoga Avenue;106;04401
44.8220694;-68.7489845;ME;Bangor;Saratoga Avenue;114;04401
44.8222352;-68.7486169;ME;Bangor;Saratoga Avenue;124;04401
44.8224323;-68.7482176;ME;Bangor;Saratoga Avenue;134;04401
44.8226747;-68.7478940;ME;Bangor;Saratoga Avenue;148;04401
44.8228402;-68.7474506;ME;Bangor;Saratoga Avenue;152;04401
44.8188941;-68.7480370;ME;Bangor;Mt Hope Avenue;433;04401
44.8183696;-68.7490195;ME;Bangor;Mt Hope Avenue;409;04401
44.8186520;-68.7485060;ME;Bangor;Mt Hope Avenue;419;04401
44.8180651;-68.7497228;ME;Bangor;Mt Hope Avenue;393;04401
44.8181950;-68.7494566;ME;Bangor;Mt Hope Avenue;399;04401
44.8190374;-68.7477328;ME;Bangor;Mt Hope Avenue;441;04401
44.8180187;-68.7511522;ME;Bangor;Mt Hope Avenue;352;04401
44.8177857;-68.7516275;ME;Bangor;Mt Hope Avenue;344;04401
44.8183596;-68.7506322;ME;Bangor;Mt Hope Avenue;370;04401
44.8184329;-68.7512200;ME;Bangor;Vance Avenue;13;04401
44.8198054;-68.7510623;ME;Bangor;Vance Avenue;49;04401
44.8193505;-68.7509378;ME;Bangor;Vance Avenue;43;04401
44.8196268;-68.7517081;ME;Bangor;Vance Avenue;51;04401
44.8188262;-68.7520088;ME;Bangor;Vance Avenue;4;04401
44.8192620;-68.7516338;ME;Bangor;Vance Avenue;40;04401
44.8195291;-68.7523220;ME;Bangor;Kira Drive;57;04401
44.8191865;-68.7520642;ME;Bangor;Kira Drive;53;04401
44.8165373;-68.7530051;ME;Bangor;Mt Hope Avenue;307;04401
44.8162232;-68.7534175;ME;Bangor;Howard Street;199;04401
44.8165096;-68.7526574;ME;Bangor;Mt Hope Avenue;313;04401
44.8158762;-68.7532609;ME;Bangor;Howard Street;197;04401
44.8149303;-68.7529487;ME;Bangor;Howard Street;169;04401
44.8145702;-68.7529376;ME;Bangor;Howard Street;159;04401
44.8142460;-68.7528631;ME;Bangor;Howard Street;153;04401
44.8136743;-68.7528466;ME;Bangor;Howard Street;137;04401
44.8115154;-68.7515153;ME;Bangor;Garland Street;368;04401
44.8122117;-68.7488628;ME;Bangor;Garland Street;428;04401
44.8123862;-68.7483941;ME;Bangor;Garland Street;438;04401
44.8126547;-68.7476405;ME;Bangor;Garland Street;454;04401
44.8125589;-68.7491079;ME;Bangor;Summit Avenue;63;04401
44.8114882;-68.7493971;ME;Bangor;Summit Avenue;35;04401
44.8106099;-68.7491290;ME;Bangor;State Street;502;04401
44.8110276;-68.7486909;ME;Bangor;Garland Street;421;04401
44.8119842;-68.7477383;ME;Bangor;Garland Street;445;04401
44.8115061;-68.7472851;ME;Bangor;Garland Street;455;04401
44.8115406;-68.7466147;ME;Bangor;Garland Street;461;04401
44.8108862;-68.7498866;ME;Bangor;Summit Avenue;22;04401
44.8104089;-68.7498381;ME;Bangor;State Street;490;04401
44.8113411;-68.7500490;ME;Bangor;Summit Avenue;38;04401
44.8096160;-68.7515804;ME;Bangor;State Street;436;04401
44.8109976;-68.7514416;ME;Bangor;Garland Street;363;04401
44.8106899;-68.7527645;ME;Bangor;Garland Street;337;04401
44.8104658;-68.7532397;ME;Bangor;Garland Street;325;04401
44.8080033;-68.7551154;ME;Bangor;State Street;364;04401
44.8138560;-68.7536363;ME;Bangor;Howard Street;146;04401
44.8136305;-68.7534033;ME;Bangor;Howard Street;136;04401
44.8134188;-68.7533662;ME;Bangor;Howard Street;130;04401
44.8131937;-68.7533419;ME;Bangor;Howard Street;124;04401
44.8129866;-68.7533111;ME;Bangor;Howard Street;118;04401
44.8127659;-68.7532236;ME;Bangor;Howard Street;110;04401
44.8125541;-68.7531359;ME;Bangor;Howard Street;104;04401
44.8121893;-68.7530426;ME;Bangor;Howard Street;100;04401
44.8117614;-68.7528864;ME;Bangor;Howard Street;80;04401
44.8115452;-68.7528241;ME;Bangor;Howard Street;72;04401
44.8113876;-68.7527678;ME;Bangor;Howard Street;66;04401
44.8110148;-68.7531741;ME;Bangor;Garland Street;332;04401
44.8159815;-68.7540699;ME;Bangor;Howard Street;200;04401
44.8159103;-68.7544306;ME;Bangor;Mt Hope Avenue;271;04401
44.8154905;-68.7539139;ME;Bangor;Howard Street;188;04401
44.8152925;-68.7539147;ME;Bangor;Howard Street;182;04401
44.8151303;-68.7538648;ME;Bangor;Howard Street;178;04401
44.8149547;-68.7537960;ME;Bangor;Howard Street;174;04401
44.8147521;-68.7537842;ME;Bangor;Howard Street;168;04401
44.8145358;-68.7536966;ME;Bangor;Howard Street;162;04401
44.8143333;-68.7537038;ME;Bangor;Howard Street;156;04401
44.8111713;-68.7568662;ME;Bangor;Fruit Street;105;04401
44.8108425;-68.7567791;ME;Bangor;Fruit Street;95;04401
44.8116172;-68.7570034;ME;Bangor;Fruit Street;119;04401
44.8128332;-68.7573461;ME;Bangor;Fruit Street;155;04401
44.8124639;-68.7572149;ME;Bangor;Fruit Street;143;04401
44.8122658;-68.7571967;ME;Bangor;Fruit Street;137;04401
44.8119504;-68.7570716;ME;Bangor;Fruit Street;127;04401
44.8175140;-68.7529693;ME;Bangor;Dartmouth Street;17;04401
44.8171716;-68.7528380;ME;Bangor;Mt Hope Avenue;322;04401
44.8202280;-68.7529008;ME;Bangor;Brentwood Avenue;49;04401
44.8205899;-68.7537214;ME;Bangor;Dartmouth Street;107;04401
44.8203377;-68.7536529;ME;Bangor;Dartmouth Street;99;04401
44.8198542;-68.7527823;ME;Bangor;Brentwood Avenue;53;04401
44.8185979;-68.7525789;ME;Bangor;Kira Drive;24;04401
44.8188547;-68.7526853;ME;Bangor;Kira Drive;44;04401
44.8192466;-68.7528291;ME;Bangor;Kira Drive;58;04401
44.8187613;-68.7532170;ME;Bangor;Dartmouth Street;53;04401
44.8191442;-68.7533292;ME;Bangor;Dartmouth Street;65;04401
44.8193873;-68.7533787;ME;Bangor;Dartmouth Street;71;04401
44.8199459;-68.7535661;ME;Bangor;Dartmouth Street;89;04401
44.8211798;-68.7538391;ME;Bangor;Dartmouth Street;125;04401
44.8213963;-68.7540595;ME;Bangor;Dartmouth Street;127;04401
44.8216051;-68.7548871;ME;Bangor;Dartmouth Street;131;04401
44.8213566;-68.7565325;ME;Bangor;Dartmouth Street;155;04401
44.8213168;-68.7568552;ME;Bangor;Dartmouth Street;161;04401
44.8210433;-68.7573686;ME;Bangor;Juniper Street;181;04401
44.8181454;-68.7535674;ME;Bangor;Dartmouth Street;36;04401
44.8182139;-68.7539908;ME;Bangor;Yale Street;141;04401
44.8172320;-68.7537104;ME;Bangor;Yale Street;113;04401
44.8172717;-68.7533435;ME;Bangor;Dartmouth Street;12;04401
44.8169656;-68.7532879;ME;Bangor;Mt Hope Avenue;310;04401
44.8168266;-68.7535793;ME;Bangor;Mt Hope Avenue;302;04401
44.8166788;-68.7538772;ME;Bangor;Mt Hope Avenue;296;04401
44.8169493;-68.7541037;ME;Bangor;Howard Street;219;04401
44.8186994;-68.7537105;ME;Bangor;Dartmouth Street;54;04401
44.8188254;-68.7536783;ME;Bangor;Dartmouth Street;58;04401
44.8193704;-68.7538594;ME;Bangor;Dartmouth Street;74;04401
44.8200189;-68.7540401;ME;Bangor;Dartmouth Street;92;04401
44.8200019;-68.7545018;ME;Bangor;Yale Street;193;04401
44.8197586;-68.7543827;ME;Bangor;Yale Street;185;04401
44.8186553;-68.7541597;ME;Bangor;Yale Street;153;04401
44.8202493;-68.7544249;ME;Bangor;Yale Street;199;04401
44.8206765;-68.7542080;ME;Bangor;Dartmouth Street;114;04401
44.8205875;-68.7547207;ME;Bangor;Yale Street;209;04401
44.8207235;-68.7551501;ME;Bangor;Yale Street;213;04401
44.8211649;-68.7552937;ME;Bangor;Dartmouth Street;132;04401
44.8206838;-68.7555551;ME;Bangor;Harvard Street;131;04401
44.8211025;-68.7556039;ME;Bangor;Dartmouth Street;138;04401
44.8187507;-68.7545577;ME;Bangor;Yale Street;158;04401
44.8192418;-68.7547517;ME;Bangor;Yale Street;172;04401
44.8194670;-68.7548203;ME;Bangor;Yale Street;180;04401
44.8198362;-68.7548820;ME;Bangor;Yale Street;190;04401
44.8202598;-68.7551015;ME;Bangor;Yale Street;200;04401
